2.8995000000,0.0000463930,25.0000000000,0.0463930000
2.8997500000,0.0000465070,25.2500000000,0.0465070000
2.9000000000,0.0000466590,25.5000000000,0.0466590000
2.9002500000,0.0000466110,25.7500000000,0.0466110000
2.9005000000,0.0000467490,26.0000000000,0.0467490000
2.9007500000,0.0000464310,26.2500000000,0.0464310000
2.9010000000,0.0000466590,26.5000000000,0.0466590000
2.9012500000,0.0000466110,26.7500000000,0.0466110000
2.9015000000,0.0000467630,27.0000000000,0.0467630000
2.9017500000,0.0000466210,27.2500000000,0.0466210000
2.9020000000,0.0000462180,27.5000000000,0.0462180000
2.9022500000,0.0000462790,27.7500000000,0.0462790000
2.9025000000,0.0000466110,28.0000000000,0.0466110000
2.9027500000,0.0000461420,28.2500000000,0.0461420000
2.9030000000,0.0000465590,28.5000000000,0.0465590000
2.9032500000,0.0000469000,28.7500000000,0.0469000000
2.9035000000,0.0000465350,29.0000000000,0.0465350000
2.9037500000,0.0000466730,29.2500000000,0.0466730000
2.9040000000,0.0000469380,29.5000000000,0.0469380000
2.9042500000,0.0000464970,29.7500000000,0.0464970000
2.9045000000,0.0000462700,30.0000000000,0.0462700000
2.9047500000,0.0000464600,30.2500000000,0.0464600000
2.9050000000,0.0000466590,30.5000000000,0.0466590000
2.9052500000,0.0000468010,30.7500000000,0.0468010000
2.9055000000,0.0000468770,31.0000000000,0.0468770000
2.9057500000,0.0000469150,31.2500000000,0.0469150000
2.9060000000,0.0000467250,31.5000000000,0.0467250000
2.9062500000,0.0000464600,31.7500000000,0.0464600000
2.9065000000,0.0000466110,32.0000000000,0.0466110000
2.9067500000,0.0000467340,32.2500000000,0.0467340000
2.9070000000,0.0000466590,32.5000000000,0.0466590000
2.9072500000,0.0000465830,32.7500000000,0.0465830000
2.9075000000,0.0000463930,33.0000000000,0.0463930000
2.9077500000,0.0000464830,33.2500000000,0.0464830000
2.9080000000,0.0000463080,33.5000000000,0.0463080000
2.9082500000,0.0000466970,33.7500000000,0.0466970000
2.9085000000,0.0000467870,34.0000000000,0.0467870000
2.9087500000,0.0000468860,34.2500000000,0.0468860000
2.9090000000,0.0000466490,34.5000000000,0.0466490000
2.9092500000,0.0000473030,34.7500000000,0.0473030000
2.9095000000,0.0000468770,35.0000000000,0.0468770000
2.9097500000,0.0000464830,35.2500000000,0.0464830000
2.9100000000,0.0000462700,35.5000000000,0.0462700000
2.9102500000,0.0000465350,35.7500000000,0.0465350000
2.9105000000,0.0000465590,36.0000000000,0.0465590000
2.9107500000,0.0000462040,36.2500000000,0.0462040000
2.9110000000,0.0000466490,36.5000000000,0.0466490000
2.9112500000,0.0000467630,36.7500000000,0.0467630000
2.9115000000,0.0000469000,37.0000000000,0.0469000000
2.9117500000,0.0000470660,37.2500000000,0.0470660000
2.9120000000,0.0000473650,37.5000000000,0.0473650000
2.9122500000,0.0000472800,37.7500000000,0.0472800000
2.9125000000,0.0000471140,38.0000000000,0.0471140000
2.9127500000,0.0000468010,38.2500000000,0.0468010000
2.9130000000,0.0000468100,38.5000000000,0.0468100000
2.9132500000,0.0000469620,38.7500000000,0.0469620000
2.9135000000,0.0000468390,39.0000000000,0.0468390000
2.9137500000,0.0000469760,39.2500000000,0.0469760000
2.9140000000,0.0000469240,39.5000000000,0.0469240000
2.9142500000,0.0000471140,39.7500000000,0.0471140000
2.9145000000,0.0000470660,40.0000000000,0.0470660000
2.9147500000,0.0000468620,40.2500000000,0.0468620000
2.9150000000,0.0000469620,40.5000000000,0.0469620000
2.9152500000,0.0000466870,40.7500000000,0.0466870000
2.9155000000,0.0000463320,41.0000000000,0.0463320000
2.9157500000,0.0000466870,41.2500000000,0.0466870000
2.9160000000,0.0000462180,41.5000000000,0.0462180000
2.9162500000,0.0000465730,41.7500000000,0.0465730000
2.9165000000,0.0000467490,42.0000000000,0.0467490000
2.9167500000,0.0000466870,42.2500000000,0.0466870000
2.9170000000,0.0000466490,42.5000000000,0.0466490000
2.9172500000,0.0000468480,42.7500000000,0.0468480000
2.9175000000,0.0000465970,43.0000000000,0.0465970000
2.9177500000,0.0000466110,43.2500000000,0.0466110000
2.9180000000,0.0000464070,43.5000000000,0.0464070000
2.9182500000,0.0000466730,43.7500000000,0.0466730000
2.9185000000,0.0000466970,44.0000000000,0.0466970000
2.9187500000,0.0000467490,44.2500000000,0.0467490000
2.9190000000,0.0000465730,44.5000000000,0.0465730000
2.9192500000,0.0000468770,44.7500000000,0.0468770000
2.9195000000,0.0000465730,45.0000000000,0.0465730000
2.9197500000,0.0000466110,45.2500000000,0.0466110000
2.9200000000,0.0000466730,45.5000000000,0.0466730000
2.9202500000,0.0000466870,45.7500000000,0.0466870000
2.9205000000,0.0000468480,46.0000000000,0.0468480000
2.9207500000,0.0000467250,46.2500000000,0.0467250000
2.9210000000,0.0000466350,46.5000000000,0.0466350000
2.9212500000,0.0000463320,46.7500000000,0.0463320000
2.9215000000,0.0000464070,47.0000000000,0.0464070000
2.9217500000,0.0000463840,47.2500000000,0.0463840000
