0.00000000e+000	1.26035693e-005	1.24595036e-005	-1.90019187e-006	
4.04264408e-003	1.43473122e-002	1.42026131e-002	-2.03252249e-003	
8.08528815e-003	1.29132675e-002	1.28298471e-002	-1.46543542e-003	
1.21279322e-002	1.07930383e-002	1.07866728e-002	-3.70627542e-004	
1.61705763e-002	8.62536824e-003	8.53009432e-003	1.27846323e-003	
2.02132204e-002	7.43197824e-003	6.52990915e-003	3.54888533e-003	
2.42558645e-002	1.57617273e-003	-6.29019450e-005	-1.57491708e-003	
2.82985085e-002	6.56687530e-003	-6.46516124e-003	-1.15132155e-003	
3.23411526e-002	5.42657496e-003	-5.39555609e-003	-5.79387885e-004	
3.63837967e-002	2.09946626e-003	-2.08930344e-003	-2.06324290e-004	
4.04264408e-002	1.05537897e-003	-1.05064527e-003	-9.98463699e-005	
4.44690848e-002	4.34038490e-004	-4.32371702e-004	-3.80016061e-005	
4.85117289e-002	2.84209481e-004	-2.83358420e-004	-2.19780639e-005	
5.25543730e-002	1.77914965e-004	-1.77501298e-004	-1.21253429e-005	
5.65970171e-002	1.26647293e-004	-1.26443900e-004	-7.17474982e-006	
6.06396611e-002	9.24621997e-005	-9.23651567e-005	-4.23511554e-006	
6.46823052e-002	5.82826419e-005	-5.82322533e-005	-2.42301898e-006	
6.87249493e-002	4.51177427e-005	-4.50919920e-005	-1.52412495e-006	
7.27675934e-002	3.59567477e-005	-3.59425848e-005	-1.00911074e-006	
7.68102374e-002	2.95069454e-005	-2.95012635e-005	-5.79032623e-007	
8.08528815e-002	2.70888645e-005	-2.70862637e-005	-3.75364578e-007	
8.48955256e-002	2.21842983e-005	-2.21836622e-005	-1.67988213e-007	
8.89381697e-002	1.82625421e-005	-1.82625117e-005	-3.33469668e-008	
9.29808137e-002	1.52585864e-005	-1.52585500e-005	3.33216068e-008	
9.70234578e-002	1.30877800e-005	-1.30874362e-005	9.48751277e-008	
1.01066102e-001	1.10533934e-005	-1.10528592e-005	1.08672587e-007	
1.05108746e-001	8.98574404e-006	-8.98491573e-006	1.22005356e-007	
1.09151390e-001	7.77071613e-006	-7.76977540e-006	1.20911052e-007	
1.13194034e-001	7.15325057e-006	-7.15182832e-006	1.42637396e-007	
1.17236678e-001	6.24199348e-006	-6.24047492e-006	1.37678218e-007	
1.21279322e-001	5.12222369e-006	-5.12089585e-006	1.16624298e-007	
1.25321966e-001	4.69768423e-006	-4.69615487e-006	1.19860587e-007	
1.29364610e-001	4.49216457e-006	-4.49041980e-006	1.25190338e-007	
1.33407255e-001	4.27153363e-006	-4.26958884e-006	1.28882413e-007	
1.37449899e-001	3.92814998e-006	-3.92606351e-006	1.28013740e-007	
1.41492543e-001	3.40529067e-006	-3.40342023e-006	1.12850733e-007	
1.45535187e-001	2.90641370e-006	-2.90471385e-006	9.93881980e-008	
1.49577831e-001	2.72092894e-006	-2.71914867e-006	9.84116752e-008	
1.53620475e-001	2.60221580e-006	-2.60035260e-006	9.84551902e-008	
1.57663119e-001	2.40623953e-006	-2.40440005e-006	9.40697099e-008	
1.61705763e-001	2.24895478e-006	-2.24714977e-006	9.00863533e-008	
1.65748407e-001	1.99641987e-006	-1.99477631e-006	8.09924290e-008	
1.69791051e-001	1.84506895e-006	-1.84346454e-006	7.69280433e-008	
1.73833695e-001	1.73544465e-006	-1.73385089e-006	7.43588729e-008	
1.77876339e-001	1.65858487e-006	-1.65697320e-006	7.30997667e-008	
1.81918983e-001	1.59599908e-006	-1.59437602e-006	7.19595752e-008	
1.85961627e-001	1.49248863e-006	-1.49091563e-006	6.85046653e-008	
1.90004272e-001	1.38877167e-006	-1.38725283e-006	6.49333676e-008	
1.94046916e-001	1.23969358e-006	-1.23833760e-006	5.79666993e-008	
1.98089560e-001	1.06171740e-006	-1.06056976e-006	4.93518671e-008	
2.02132204e-001	9.93700383e-007	-9.92596929e-007	4.68165265e-008	
2.06174848e-001	9.53321197e-007	-9.52221156e-007	4.57840011e-008	
2.10217492e-001	9.19481030e-007	-9.18377572e-007	4.50333368e-008	
2.14260136e-001	9.27446855e-007	-9.26286699e-007	4.63747784e-008	
2.18302780e-001	8.45024670e-007	-8.43961761e-007	4.23702718e-008	
2.22345424e-001	7.80101911e-007	-7.79109107e-007	3.93445099e-008	
2.26388068e-001	7.10272055e-007	-7.09359717e-007	3.59886664e-008	
2.30430712e-001	6.61084283e-007	-6.60223940e-007	3.37161500e-008	
2.34473356e-001	6.52674724e-007	-6.51803364e-007	3.37145407e-008	
2.38516000e-001	6.37378957e-007	-6.36511118e-007	3.32495366e-008	
2.42558645e-001	5.63932325e-007	-5.63169019e-007	2.93312714e-008	
2.46601289e-001	5.34192144e-007	-5.33457101e-007	2.80137026e-008	
2.50643933e-001	5.39736102e-007	-5.38966624e-007	2.88103820e-008	
2.54686577e-001	5.05618358e-007	-5.04893609e-007	2.70623035e-008	
2.58729221e-001	4.65583190e-007	-4.64914883e-007	2.49370806e-008	
2.62771865e-001	4.28076194e-007	-4.27460953e-007	2.29425646e-008	
2.66814509e-001	4.09729727e-007	-4.09134707e-007	2.20735153e-008	
2.70857153e-001	3.93008779e-007	-3.92431369e-007	2.12960410e-008	
2.74899797e-001	3.78894561e-007	-3.78330694e-007	2.06633619e-008	
2.78942441e-001	3.59582195e-007	-3.59041449e-007	1.97127534e-008	
2.82985085e-001	3.37104857e-007	-3.36594199e-007	1.85480378e-008	
2.87027729e-001	3.19939648e-007	-3.19452963e-007	1.76403731e-008	
2.91070373e-001	2.99807115e-007	-2.99351135e-007	1.65289015e-008	
2.95113018e-001	2.78830182e-007	-2.78406399e-007	1.53670804e-008	
2.99155662e-001	2.59825983e-007	-2.59430426e-007	1.43316270e-008	
3.03198306e-001	2.47039366e-007	-2.46659503e-007	1.36944535e-008	
3.07240950e-001	2.33964826e-007	-2.33602062e-007	1.30236945e-008	
3.11283594e-001	2.21411991e-007	-2.21067834e-007	1.23402700e-008	
3.15326238e-001	2.09257389e-007	-2.08931592e-007	1.16723760e-008	
3.19368882e-001	2.00501532e-007	-2.00187437e-007	1.12184825e-008	
3.23411526e-001	1.85611822e-007	-1.85321000e-007	1.03863092e-008	
3.27454170e-001	1.72409295e-007	-1.72138639e-007	9.65681827e-009	
3.31496814e-001	1.67551911e-007	-1.67286112e-007	9.43396478e-009	
3.35539458e-001	1.62171261e-007	-1.61912198e-007	9.16287048e-009	
3.39582102e-001	1.56790618e-007	-1.56538284e-007	8.89177618e-009	
3.43624746e-001	1.50033814e-007	-1.49790991e-007	8.53254347e-009	
3.47667391e-001	1.37755347e-007	-1.37533405e-007	7.81653809e-009	
3.51710035e-001	1.25292956e-007	-1.25092231e-007	7.08932451e-009	
3.55752679e-001	1.12830569e-007	-1.12651058e-007	6.36211094e-009	
3.59795323e-001	1.07092291e-007	-1.06921404e-007	6.04749341e-009	
3.63837967e-001	1.02246384e-007	-1.02082573e-007	5.78545276e-009	
