0.00000000e+000	4.86045626e-005	
4.03939710e-003	5.92752114e-002	
8.07879419e-003	2.37548024e-003	
1.21181913e-002	1.65599972e-003	
1.61575884e-002	1.21780177e-003	
2.01969855e-002	9.31195611e-004	
2.42363826e-002	7.17261656e-004	
2.82757797e-002	5.63171026e-004	
3.23151768e-002	4.64161313e-004	
3.63545739e-002	3.82515749e-004	
4.03939710e-002	3.05307743e-004	
4.44333681e-002	2.40185352e-004	
4.84727652e-002	2.02666969e-004	
5.25121623e-002	1.75478182e-004	
5.65515594e-002	1.48642638e-004	
6.05909565e-002	1.26500429e-004	
6.46303535e-002	1.09083370e-004	
6.86697506e-002	9.17002090e-005	
7.27091477e-002	8.17050726e-005	
7.67485448e-002	7.10713774e-005	
8.07879419e-002	6.30737639e-005	
8.48273390e-002	5.62594201e-005	
8.88667361e-002	4.83285287e-005	
9.29061332e-002	4.34179595e-005	
9.69455303e-002	3.88937551e-005	
1.00984927e-001	3.50189297e-005	
1.05024325e-001	3.13971297e-005	
1.09063722e-001	2.85791896e-005	
1.13103119e-001	2.55013550e-005	
1.17142516e-001	2.29382405e-005	
1.21181913e-001	2.09007447e-005	
1.25221310e-001	1.91864744e-005	
1.29260707e-001	1.76062875e-005	
1.33300104e-001	1.64058298e-005	
1.37339501e-001	1.52041630e-005	
1.41378898e-001	1.39883436e-005	
1.45418295e-001	1.27369542e-005	
1.49457693e-001	1.17355264e-005	
1.53497090e-001	1.08047981e-005	
1.57536487e-001	9.95263939e-006	
1.61575884e-001	9.17599533e-006	
1.65615281e-001	8.53960911e-006	
1.69654678e-001	8.09412141e-006	
1.73694075e-001	7.62033504e-006	
1.77733472e-001	7.08509992e-006	
1.81772869e-001	6.56105344e-006	
1.85812266e-001	6.14033823e-006	
1.89851664e-001	5.74647958e-006	
1.93891061e-001	5.37593390e-006	
1.97930458e-001	5.07566179e-006	
2.01969855e-001	4.78364596e-006	
2.06009252e-001	4.50419000e-006	
2.10048649e-001	4.23266452e-006	
2.14088046e-001	3.97118111e-006	
2.18127443e-001	3.75311197e-006	
2.22166840e-001	3.54303476e-006	
2.26206237e-001	3.34560106e-006	
2.30245635e-001	3.14773581e-006	
2.34285032e-001	2.98074795e-006	
2.38324429e-001	2.81452127e-006	
2.42363826e-001	2.67606480e-006	
2.46403223e-001	2.54007394e-006	
2.50442620e-001	2.39992072e-006	
2.54482017e-001	2.26285072e-006	
2.58521414e-001	2.14390295e-006	
2.62560811e-001	2.04079354e-006	
2.66600208e-001	1.93883130e-006	
2.70639605e-001	1.84154945e-006	
2.74679003e-001	1.75276856e-006	
2.78718400e-001	1.66818735e-006	
2.82757797e-001	1.58042368e-006	
2.86797194e-001	1.49399698e-006	
2.90836591e-001	1.42716993e-006	
2.94875988e-001	1.36035247e-006	
2.98915385e-001	1.29398365e-006	
3.02954782e-001	1.22821365e-006	
3.06994179e-001	1.16042208e-006	
3.11033576e-001	1.09280107e-006	
3.15072974e-001	1.03937654e-006	
3.19112371e-001	9.91577511e-007	
3.23151768e-001	9.45053812e-007	
3.27191165e-001	9.00407682e-007	
3.31230562e-001	8.53976663e-007	
3.35269959e-001	8.05358945e-007	
3.39309356e-001	7.63311673e-007	
3.43348753e-001	7.31162247e-007	
3.47388150e-001	6.98235782e-007	
3.51427547e-001	6.67218414e-007	
3.55466945e-001	6.31131908e-007	
3.59506342e-001	5.96770102e-007	
3.63545739e-001	5.64350329e-007	
3.67585136e-001	5.33693071e-007	
3.71624533e-001	5.02611619e-007	
3.75663930e-001	4.74897480e-007	
3.79703327e-001	4.49297549e-007	
3.83742724e-001	4.25656523e-007	
3.87782121e-001	4.04435417e-007	
3.91821518e-001	3.82396867e-007	
3.95860915e-001	3.57791751e-007	
3.99900313e-001	3.33204681e-007	
