0.00000000e+000	4.86045791e-005	
4.03574302e-003	5.87113055e-002	
8.07148604e-003	2.63719198e-003	
1.21072291e-002	1.87478970e-003	
1.61429721e-002	1.41666944e-003	
2.01787151e-002	1.06349181e-003	
2.42144581e-002	8.28780206e-004	
2.82502011e-002	6.51047659e-004	
3.22859441e-002	5.34307029e-004	
3.63216872e-002	4.55751117e-004	
4.03574302e-002	3.70914099e-004	
4.43931732e-002	2.82524678e-004	
4.84289162e-002	2.35759362e-004	
5.24646592e-002	1.91202362e-004	
5.65004023e-002	1.65875518e-004	
6.05361453e-002	1.40686559e-004	
6.45718883e-002	1.23771970e-004	
6.86076313e-002	1.07760408e-004	
7.26433743e-002	9.42197655e-005	
7.66791174e-002	8.15483434e-005	
8.07148604e-002	7.11806408e-005	
8.47506034e-002	6.43383134e-005	
8.87863464e-002	5.77806668e-005	
9.28220894e-002	5.03765296e-005	
9.68578324e-002	4.46516885e-005	
1.00893575e-001	4.02500428e-005	
1.04929318e-001	3.58484622e-005	
1.08965062e-001	3.15877549e-005	
1.13000805e-001	2.88000039e-005	
1.17036548e-001	2.63574400e-005	
1.21072291e-001	2.39153225e-005	
1.25108034e-001	2.16422262e-005	
1.29143777e-001	1.98631806e-005	
1.33179520e-001	1.80846021e-005	
1.37215263e-001	1.65631062e-005	
1.41251006e-001	1.51763172e-005	
1.45286749e-001	1.39634772e-005	
1.49322492e-001	1.28784465e-005	
1.53358235e-001	1.20588197e-005	
1.57393978e-001	1.12937065e-005	
1.61429721e-001	1.04733818e-005	
1.65465464e-001	9.69619610e-006	
1.69501207e-001	8.93263793e-006	
1.73536950e-001	8.40609271e-006	
1.77572693e-001	7.88023129e-006	
1.81608436e-001	7.41727954e-006	
1.85644179e-001	6.98001465e-006	
1.89679922e-001	6.54275153e-006	
1.93715665e-001	6.13077991e-006	
1.97751408e-001	5.72318080e-006	
2.01787151e-001	5.35648715e-006	
2.05822894e-001	5.04093164e-006	
2.09858637e-001	4.76330865e-006	
2.13894380e-001	4.49907388e-006	
2.17930123e-001	4.27177254e-006	
2.21965866e-001	4.05100646e-006	
2.26001609e-001	3.83646570e-006	
2.30037352e-001	3.61429218e-006	
2.34073095e-001	3.43474355e-006	
2.38108838e-001	3.25181492e-006	
2.42144581e-001	3.07469055e-006	
2.46180324e-001	2.93723758e-006	
2.50216067e-001	2.79706713e-006	
2.54251810e-001	2.64422148e-006	
2.58287553e-001	2.49154256e-006	
2.62323296e-001	2.38852248e-006	
2.66359039e-001	2.29212536e-006	
2.70394782e-001	2.19777169e-006	
2.74430525e-001	2.10559422e-006	
2.78466268e-001	1.99541616e-006	
2.82502011e-001	1.89204801e-006	
2.86537754e-001	1.78493178e-006	
2.90573497e-001	1.71701261e-006	
2.94609240e-001	1.64449105e-006	
2.98644983e-001	1.56822743e-006	
3.02680726e-001	1.49497026e-006	
3.06716469e-001	1.42756337e-006	
3.10752212e-001	1.35901085e-006	
3.14787955e-001	1.31426000e-006	
3.18823698e-001	1.27073819e-006	
3.22859441e-001	1.21509590e-006	
3.26895185e-001	1.15506292e-006	
3.30930928e-001	1.10731728e-006	
3.34966671e-001	1.06485985e-006	
3.39002414e-001	1.02546934e-006	
3.43038157e-001	9.85692303e-007	
3.47073900e-001	9.44688554e-007	
3.51109643e-001	9.02390637e-007	
3.55145386e-001	8.65976539e-007	
3.59181129e-001	8.34198035e-007	
3.63216872e-001	8.02039874e-007	
3.67252615e-001	7.69125072e-007	
3.71288358e-001	7.37150530e-007	
3.75324101e-001	7.08211238e-007	
3.79359844e-001	6.82227511e-007	
3.83395587e-001	6.57894460e-007	
3.87431330e-001	6.33980332e-007	
3.91467073e-001	6.12500766e-007	
3.95502816e-001	5.92828810e-007	
3.99538559e-001	5.73381559e-007	
