0.00000000e+000	7.60107036e-008	7.50216977e-008	-1.22217814e-008	
4.03939710e-003	9.88114167e-004	9.70205675e-004	-1.87271342e-004	
8.07879419e-003	1.11558255e-003	1.09486707e-003	-2.13987222e-004	
1.21181913e-002	7.27637676e-004	7.12707285e-004	-1.46645540e-004	
1.61575884e-002	5.06613809e-004	4.97344580e-004	-9.64671969e-005	
2.01969855e-002	4.01123832e-004	3.93712767e-004	-7.67501512e-005	
2.42363826e-002	3.27357905e-004	3.21406007e-004	-6.21399745e-005	
2.82757797e-002	2.60716485e-004	2.56668065e-004	-4.57666920e-005	
3.23151768e-002	2.20212216e-004	2.16875952e-004	-3.81869278e-005	
3.63545739e-002	1.69904039e-004	1.67903403e-004	-2.59967260e-005	
4.03939710e-002	1.21003112e-004	1.20200096e-004	-1.39172587e-005	
4.44333681e-002	1.05867922e-004	1.05005203e-004	-1.34879278e-005	
4.84727652e-002	9.62537846e-005	9.53688857e-005	-1.30217779e-005	
5.25121623e-002	8.08367787e-005	8.01609357e-005	-1.04311641e-005	
5.65515594e-002	6.52686660e-005	6.48029206e-005	-7.78333047e-006	
6.05909565e-002	5.48344094e-005	5.44794056e-005	-6.22951188e-006	
6.46303535e-002	4.58358788e-005	4.55585981e-005	-5.03407617e-006	
6.86697506e-002	3.68383341e-005	3.66377906e-005	-3.83864046e-006	
7.27091477e-002	3.31543368e-005	3.29763388e-005	-3.43090840e-006	
7.67485448e-002	2.79998577e-005	2.78569291e-005	-2.82551402e-006	
8.07879419e-002	2.33742114e-005	2.32602786e-005	-2.30503755e-006	
8.48273390e-002	1.94270489e-005	1.93361196e-005	-1.87742069e-006	
8.88667361e-002	1.64742809e-005	1.63996976e-005	-1.56583809e-006	
9.29061332e-002	1.42884815e-005	1.42242664e-005	-1.35312544e-006	
9.69455303e-002	1.21801275e-005	1.21258595e-005	-1.14849349e-006	
1.00984927e-001	1.09898313e-005	1.09422690e-005	-1.02134307e-006	
1.05024325e-001	1.02848232e-005	1.02414924e-005	-9.43091792e-007	
1.09063722e-001	9.57699907e-006	9.53716991e-006	-8.72525773e-007	
1.13103119e-001	8.14576122e-006	8.11275565e-006	-7.32544641e-007	
1.17142516e-001	7.14136217e-006	7.11297543e-006	-6.36108642e-007	
1.21181913e-001	6.43401375e-006	6.40875534e-006	-5.69550607e-007	
1.25221310e-001	5.58715234e-006	5.56549141e-006	-4.91504505e-007	
1.29260707e-001	5.16966366e-006	5.14979390e-006	-4.52819076e-007	
1.33300104e-001	4.65758245e-006	4.63984193e-006	-4.06129486e-007	
1.37339501e-001	4.21944673e-006	4.20352885e-006	-3.66163753e-007	
1.41378898e-001	3.95500649e-006	3.94028720e-006	-3.40900461e-007	
1.45418295e-001	3.55190584e-006	3.53883935e-006	-3.04386452e-007	
1.49457693e-001	3.08419449e-006	3.07280860e-006	-2.64769676e-007	
1.53497090e-001	2.76243194e-006	2.75226560e-006	-2.36779001e-007	
1.57536487e-001	2.50606380e-006	2.49693027e-006	-2.13763903e-007	
1.61575884e-001	2.41870294e-006	2.41001308e-006	-2.04843527e-007	
1.65615281e-001	2.19649810e-006	2.18864044e-006	-1.85625800e-007	
1.69654678e-001	2.00829634e-006	2.00113782e-006	-1.69415587e-007	
1.73694075e-001	1.76542969e-006	1.75912326e-006	-1.49088444e-007	
1.77733472e-001	1.56493403e-006	1.55934232e-006	-1.32174286e-007	
1.81772869e-001	1.49668918e-006	1.49141429e-006	-1.25546576e-007	
1.85812266e-001	1.36405886e-006	1.35924761e-006	-1.14466185e-007	
1.89851664e-001	1.21502458e-006	1.21071442e-006	-1.02251353e-007	
1.93891061e-001	1.14879894e-006	1.14475068e-006	-9.63581051e-008	
1.97930458e-001	1.10484223e-006	1.10099433e-006	-9.21294611e-008	
2.01969855e-001	1.04678092e-006	1.04316309e-006	-8.69543958e-008	
2.06009252e-001	9.67160753e-007	9.63818744e-007	-8.03327509e-008	
2.10048649e-001	8.89932547e-007	8.86861716e-007	-7.38663324e-008	
2.14088046e-001	8.12968142e-007	8.10164248e-007	-6.74617860e-008	
2.18127443e-001	7.55269397e-007	7.52665187e-007	-6.26656161e-008	
2.22166840e-001	6.98766532e-007	6.96356631e-007	-5.79836958e-008	
2.26206237e-001	6.44492909e-007	6.42266700e-007	-5.35219240e-008	
2.30245635e-001	6.19319805e-007	6.17196199e-007	-5.12432684e-008	
2.34285032e-001	5.68398906e-007	5.66444550e-007	-4.70944692e-008	
2.38324429e-001	5.37103425e-007	5.35267425e-007	-4.43719824e-008	
2.42363826e-001	5.17864677e-007	5.16108582e-007	-4.26116787e-008	
2.46403223e-001	4.98224180e-007	4.96547923e-007	-4.08349552e-008	
2.50442620e-001	4.59486227e-007	4.57933434e-007	-3.77433846e-008	
2.54482017e-001	4.19325108e-007	4.17897992e-007	-3.45660882e-008	
2.58521414e-001	3.80607504e-007	3.79296936e-007	-3.15579915e-008	
2.62560811e-001	3.46646049e-007	3.45440330e-007	-2.88870538e-008	
2.66600208e-001	3.36752537e-007	3.35593572e-007	-2.79146172e-008	
2.70639605e-001	3.26876832e-007	3.25762848e-007	-2.69634916e-008	
2.74679003e-001	3.11639617e-007	3.10580636e-007	-2.56694223e-008	
2.78718400e-001	2.99982095e-007	2.98967066e-007	-2.46566521e-008	
2.82757797e-001	2.84839145e-007	2.83876520e-007	-2.33978667e-008	
2.86797194e-001	2.64511128e-007	2.63612357e-007	-2.17867337e-008	
2.90836591e-001	2.49202886e-007	2.48353008e-007	-2.05636067e-008	
2.94875988e-001	2.33894651e-007	2.33093658e-007	-1.93404797e-008	
2.98915385e-001	2.16815008e-007	2.16067426e-007	-1.79893079e-008	
3.02954782e-001	2.02111247e-007	2.01410242e-007	-1.68187538e-008	
3.06994179e-001	1.95436239e-007	1.94762425e-007	-1.62148403e-008	
3.11033576e-001	1.88731663e-007	1.88085075e-007	-1.56091396e-008	
3.15072974e-001	1.79340547e-007	1.78725342e-007	-1.48419702e-008	
3.19112371e-001	1.71513301e-007	1.70925132e-007	-1.41919538e-008	
3.23151768e-001	1.63121601e-007	1.62561523e-007	-1.35058463e-008	
3.27191165e-001	1.53899604e-007	1.53369165e-007	-1.27666494e-008	
3.31230562e-001	1.47305220e-007	1.46797898e-007	-1.22149412e-008	
3.35269959e-001	1.41906570e-007	1.41418657e-007	-1.17574719e-008	
3.39309356e-001	1.37142371e-007	1.36672219e-007	-1.13461191e-008	
3.43348753e-001	1.30610494e-007	1.30161907e-007	-1.08156902e-008	
3.47388150e-001	1.24170260e-007	1.23743155e-007	-1.02900436e-008	
3.51427547e-001	1.21052450e-007	1.20638131e-007	-1.00068480e-008	
3.55466945e-001	1.10903075e-007	1.10517719e-007	-9.23719494e-009	
3.59506342e-001	1.04144706e-007	1.03779768e-007	-8.71088169e-009	
3.63545739e-001	1.00863881e-007	1.00510782e-007	-8.43239702e-009	
3.67585136e-001	9.60190799e-008	9.56813120e-008	-8.04675259e-009	
3.71624533e-001	9.21295318e-008	9.18050504e-008	-7.72549929e-009	
3.75663930e-001	8.81911891e-008	8.78800145e-008	-7.40195203e-009	
3.79703327e-001	8.46934481e-008	8.43942289e-008	-7.11296487e-009	
3.83742724e-001	8.11666453e-008	8.08788695e-008	-6.82881876e-009	
3.87782121e-001	7.65455761e-008	7.62710510e-008	-6.47703606e-009	
3.91821518e-001	7.27000754e-008	7.24371315e-008	-6.17761675e-009	
3.95860915e-001	7.03587702e-008	7.01042200e-008	-5.97953844e-009	
3.99900313e-001	6.80170963e-008	6.77709409e-008	-5.78143209e-009	
