0.00000000e+000	4.20738403e-005	4.15926043e-005	-6.34533743e-006	
4.04721471e-003	4.98296252e-002	4.92710497e-002	-7.44010816e-003	
8.09442943e-003	1.03271669e-003	-8.89691335e-004	5.24359688e-004	
1.21416441e-002	2.24471608e-003	-2.09445683e-003	8.07465704e-004	
1.61888589e-002	1.67688085e-003	-1.58679429e-003	5.42229883e-004	
2.02360736e-002	1.23901522e-003	-1.19660399e-003	3.21399469e-004	
2.42832883e-002	9.55399302e-004	-9.36847136e-004	1.87364005e-004	
2.83305030e-002	7.63965015e-004	-7.54656519e-004	1.18895262e-004	
3.23777177e-002	5.85902881e-004	-5.81591114e-004	7.09504197e-005	
3.64249324e-002	4.61338849e-004	-4.59082950e-004	4.55673011e-005	
4.04721471e-002	3.49135596e-004	-3.47747503e-004	3.11020758e-005	
4.45193619e-002	2.81562544e-004	-2.80932892e-004	1.88195782e-005	
4.85665766e-002	2.40252162e-004	-2.39788865e-004	1.49131410e-005	
5.26137913e-002	1.90733151e-004	-1.90416117e-004	1.09926058e-005	
5.66610060e-002	1.49032598e-004	-1.48774443e-004	8.76814324e-006	
6.07082207e-002	1.13079814e-004	-1.12899767e-004	6.37863429e-006	
6.47554354e-002	9.18663737e-005	-9.17539440e-005	4.54360827e-006	
6.88026501e-002	7.75499665e-005	-7.74479767e-005	3.97595548e-006	
7.28498649e-002	6.58320189e-005	-6.57381137e-005	3.51498446e-006	
7.68970796e-002	5.66915078e-005	-5.66115476e-005	3.00993947e-006	
8.09442943e-002	5.06402375e-005	-5.05571193e-005	2.90023034e-006	
8.49915090e-002	4.39974202e-005	-4.39287911e-005	2.45648152e-006	
8.90387237e-002	3.85385196e-005	-3.84795187e-005	2.13169696e-006	
9.30859384e-002	3.43421766e-005	-3.42868329e-005	1.94889328e-006	
9.71331531e-002	3.02399026e-005	-3.01902421e-005	1.73233805e-006	
1.01180368e-001	2.77233479e-005	-2.76770282e-005	1.60191354e-006	
1.05227583e-001	2.52068013e-005	-2.51638144e-005	1.47148903e-006	
1.09274797e-001	2.27579588e-005	-2.27184940e-005	1.33967099e-006	
1.13322012e-001	2.05079222e-005	-2.04722297e-005	1.20941428e-006	
1.17369227e-001	1.77948046e-005	-1.77634111e-005	1.05654949e-006	
1.21416441e-001	1.61497656e-005	-1.61211082e-005	9.61663802e-007	
1.25463656e-001	1.43478002e-005	-1.43229140e-005	8.44691983e-007	
1.29510871e-001	1.30944225e-005	-1.30714980e-005	7.74494274e-007	
1.33558086e-001	1.20466721e-005	-1.20250270e-005	7.21828577e-007	
1.37605300e-001	1.09683203e-005	-1.09485444e-005	6.58349962e-007	
1.41652515e-001	1.01677813e-005	-1.01490582e-005	6.16761222e-007	
1.45699730e-001	9.45227283e-006	-9.43459489e-006	5.77824225e-007	
1.49746944e-001	8.81543577e-006	-8.79879867e-006	5.41340742e-007	
1.53794159e-001	8.11591370e-006	-8.10056064e-006	4.98971351e-007	
1.57841374e-001	7.58083635e-006	-7.56639219e-006	4.67748977e-007	
1.61888589e-001	7.05215245e-006	-7.03860080e-006	4.36981670e-007	
1.65935803e-001	6.54485676e-006	-6.53225156e-006	4.06004452e-007	
1.69983018e-001	6.04955101e-006	-6.03786134e-006	3.75895961e-007	
1.74030233e-001	5.67850820e-006	-5.66751636e-006	3.53148179e-007	
1.78077447e-001	5.29127505e-006	-5.28100165e-006	3.29565127e-007	
1.82124662e-001	4.99083482e-006	-4.98101686e-006	3.12894896e-007	
1.86171877e-001	4.62910400e-006	-4.61996993e-006	2.90657436e-007	
1.90219092e-001	4.28960724e-006	-4.28111372e-006	2.69806651e-007	
1.94266306e-001	4.03294347e-006	-4.02493466e-006	2.54035386e-007	
1.98313521e-001	3.78713826e-006	-3.77961020e-006	2.38669157e-007	
2.02360736e-001	3.57969764e-006	-3.57252550e-006	2.26487907e-007	
2.06407950e-001	3.37194077e-006	-3.36516322e-006	2.13684569e-007	
2.10455165e-001	3.17356534e-006	-3.16716567e-006	2.01441282e-007	
2.14502380e-001	2.99071226e-006	-2.98466728e-006	1.90055505e-007	
2.18549595e-001	2.81791373e-006	-2.81220761e-006	1.79237721e-007	
2.22596809e-001	2.65444431e-006	-2.64906238e-006	1.68946948e-007	
2.26644024e-001	2.50132353e-006	-2.49624466e-006	1.59317298e-007	
2.30691239e-001	2.36110035e-006	-2.35629774e-006	1.50518435e-007	
2.34738453e-001	2.23370398e-006	-2.22914348e-006	1.42663260e-007	
2.38785668e-001	2.10564569e-006	-2.10133019e-006	1.34741270e-007	
2.42832883e-001	1.99012080e-006	-1.98603696e-006	1.27428414e-007	
2.46880098e-001	1.89426861e-006	-1.89037519e-006	1.21388642e-007	
2.50927312e-001	1.80123169e-006	-1.79752051e-006	1.15566533e-007	
2.54974527e-001	1.70223849e-006	-1.69872772e-006	1.09270340e-007	
2.59021742e-001	1.60504299e-006	-1.60173001e-006	1.03072649e-007	
2.63068956e-001	1.51870745e-006	-1.51556680e-006	9.76196822e-008	
2.67116171e-001	1.43985166e-006	-1.43687507e-006	9.25355722e-008	
2.71163386e-001	1.36076271e-006	-1.35794992e-006	8.74481550e-008	
2.75210601e-001	1.29127623e-006	-1.28860088e-006	8.30787389e-008	
2.79257815e-001	1.22862280e-006	-1.22607079e-006	7.91481023e-008	
2.83305030e-001	1.16318722e-006	-1.16076624e-006	7.50082803e-008	
2.87352245e-001	1.10629447e-006	-1.10399116e-006	7.13510838e-008	
2.91399459e-001	1.04945772e-006	-1.04727050e-006	6.77199888e-008	
2.95446674e-001	1.00177483e-006	-9.99684521e-007	6.46812444e-008	
2.99493889e-001	9.52223784e-007	-9.50235578e-007	6.15018873e-008	
3.03541104e-001	8.97528292e-007	-8.95653919e-007	5.79749364e-008	
3.07588318e-001	8.54554347e-007	-8.52765826e-007	5.52591928e-008	
3.11635533e-001	8.11787787e-007	-8.10086179e-007	5.25337330e-008	
3.15682748e-001	7.70117539e-007	-7.68503198e-007	4.98383196e-008	
3.19729962e-001	7.28955240e-007	-7.27428001e-007	4.71619095e-008	
3.23777177e-001	6.89899762e-007	-6.88452120e-007	4.46694545e-008	
3.27824392e-001	6.53804325e-007	-6.52431072e-007	4.23531737e-008	
3.31871607e-001	6.19143605e-007	-6.17842093e-007	4.01242060e-008	
3.35918821e-001	5.84282902e-007	-5.83054975e-007	3.78603433e-008	
3.39966036e-001	5.53170333e-007	-5.52007493e-007	3.58489186e-008	
3.44013251e-001	5.26603062e-007	-5.25494602e-007	3.41497969e-008	
3.48060465e-001	4.96556769e-007	-4.95510464e-007	3.22180914e-008	
3.52107680e-001	4.71801306e-007	-4.70806419e-007	3.06233367e-008	
3.56154895e-001	4.46579454e-007	-4.45637986e-007	2.89826598e-008	
3.60202110e-001	4.22142591e-007	-4.21252011e-007	2.74063880e-008	
3.64249324e-001	3.96885013e-007	-3.96047687e-007	2.57671068e-008	
3.68296539e-001	3.71812878e-007	-3.71028844e-007	2.41332413e-008	
3.72343754e-001	3.49655568e-007	-3.48918850e-007	2.26859500e-008	
3.76390968e-001	3.27855738e-007	-3.27165431e-007	2.12641786e-008	
3.80438183e-001	3.06344093e-007	-3.05699497e-007	1.98625363e-008	
3.84485398e-001	2.86227241e-007	-2.85624861e-007	1.85599684e-008	
3.88532613e-001	2.70807771e-007	-2.70237043e-007	1.75724043e-008	
3.92579827e-001	2.55629078e-007	-2.55089501e-007	1.66003687e-008	
3.96627042e-001	2.37888491e-007	-2.37386702e-007	1.54430428e-008	
4.00674257e-001	2.19866464e-007	-2.19403194e-007	1.42653602e-008	
