0.00000000e+000	4.86046771e-005	
2.66532183e-002	1.50743929e-003	
5.33064366e-002	3.44829696e-004	
7.99596548e-002	1.10296159e-004	
1.06612873e-001	4.89647284e-005	
1.33266091e-001	2.57440544e-005	
1.59919310e-001	1.51082409e-005	
1.86572528e-001	9.83758017e-006	
2.13225746e-001	6.68840653e-006	
2.39878964e-001	4.80572202e-006	
2.66532183e-001	3.59990036e-006	
2.93185401e-001	2.75664621e-006	
3.19838619e-001	2.18154039e-006	
3.46491838e-001	1.76486513e-006	
3.73145056e-001	1.45896786e-006	
3.99798274e-001	1.22590988e-006	
