0.00000000e+000	4.86045791e-005	
2.49711599e-002	7.90270384e-004	
4.99423199e-002	2.18796932e-004	
7.49134798e-002	8.70911755e-005	
9.98846397e-002	4.13504490e-005	
1.24855800e-001	2.17533368e-005	
1.49826960e-001	1.27651140e-005	
1.74798119e-001	8.24175107e-006	
1.99769279e-001	5.52500031e-006	
2.24740439e-001	3.90353661e-006	
2.49711599e-001	2.81602584e-006	
2.74682759e-001	2.09983324e-006	
2.99653919e-001	1.54953523e-006	
3.24625079e-001	1.18816135e-006	
3.49596239e-001	9.18243874e-007	
3.74567399e-001	7.13397707e-007	
3.99538559e-001	5.73381559e-007	
