0.00000000e+000	4.86047523e-005	
2.50017390e-002	2.91391658e-003	
5.00034780e-002	6.06902296e-004	
7.50052170e-002	1.76272700e-004	
1.00006956e-001	7.00065253e-005	
1.25008695e-001	3.63872672e-005	
1.50010434e-001	2.09341019e-005	
1.75012173e-001	1.35167858e-005	
2.00013912e-001	9.32552544e-006	
2.25015651e-001	6.60802456e-006	
2.50017390e-001	4.89719292e-006	
2.75019129e-001	3.80321834e-006	
3.00020868e-001	2.99752799e-006	
3.25022607e-001	2.45474408e-006	
3.50024346e-001	2.03970288e-006	
3.75026085e-001	1.71819964e-006	
4.00027824e-001	1.47213658e-006	
