0.00000000e+000	4.31330767e-005	
9.93995997e-004	4.38189072e-005	
1.98799199e-003	4.45402390e-005	
2.98198799e-003	4.51387982e-005	
3.97598399e-003	4.56625233e-005	
4.96997999e-003	4.61693805e-005	
5.96397598e-003	4.66393988e-005	
6.95797198e-003	4.71065230e-005	
7.95196798e-003	4.75092716e-005	
8.94596398e-003	4.78919130e-005	
9.93995997e-003	4.82458318e-005	
1.09339560e-002	4.85450520e-005	
1.19279520e-002	4.87852407e-005	
1.29219480e-002	4.90132812e-005	
1.39159440e-002	4.91806264e-005	
1.49099400e-002	4.92831527e-005	
1.59039360e-002	4.93357569e-005	
1.68979320e-002	4.93413616e-005	
1.78919280e-002	4.92910164e-005	
1.88859239e-002	4.91898439e-005	
1.98799199e-002	4.90444278e-005	
2.08739159e-002	4.88381119e-005	
2.18679119e-002	4.85550107e-005	
2.28619079e-002	4.82250264e-005	
2.38559039e-002	4.78720624e-005	
2.48498999e-002	4.74531627e-005	
2.58438959e-002	4.69662653e-005	
2.68378919e-002	4.64229456e-005	
2.78318879e-002	4.58401689e-005	
2.88258839e-002	4.51090919e-005	
2.98198799e-002	4.43636256e-005	
3.08138759e-002	4.36563703e-005	
3.18078719e-002	4.28457563e-005	
3.28018679e-002	4.19617679e-005	
3.37958639e-002	4.09472328e-005	
3.47898599e-002	3.99630843e-005	
3.57838559e-002	3.89720094e-005	
3.67778519e-002	3.79484887e-005	
3.77718479e-002	3.68108923e-005	
3.87658439e-002	3.56780874e-005	
3.97598399e-002	3.46279786e-005	
4.07538359e-002	3.35468388e-005	
4.17478319e-002	3.22489875e-005	
4.27418279e-002	3.10774888e-005	
4.37358239e-002	2.98744134e-005	
4.47298199e-002	2.84764181e-005	
4.57238159e-002	2.68571594e-005	
4.67178119e-002	2.51533261e-005	
4.77118079e-002	2.33751152e-005	
4.87058039e-002	2.14814108e-005	
4.96997999e-002	1.92295182e-005	
5.06937959e-002	1.68416999e-005	
5.16877919e-002	1.45575792e-005	
5.26817879e-002	1.18990733e-005	
5.36757839e-002	8.97203662e-006	
5.46697799e-002	6.40273673e-005	
5.56637759e-002	5.37878681e-003	
5.66577718e-002	5.13070697e-003	
5.76517678e-002	4.74669043e-003	
5.86457638e-002	4.30646310e-003	
5.96397598e-002	3.85560323e-003	
6.06337558e-002	3.39347493e-003	
6.16277518e-002	2.96211886e-003	
6.26217478e-002	2.60589120e-003	
6.36157438e-002	2.32675235e-003	
6.46097398e-002	2.04763975e-003	
6.56037358e-002	1.84683574e-003	
6.65977318e-002	1.71167059e-003	
6.75917278e-002	1.57651339e-003	
6.85857238e-002	1.44136637e-003	
6.95797198e-002	1.30623271e-003	
7.05737158e-002	1.17111701e-003	
7.15677118e-002	1.07407276e-003	
7.25617078e-002	9.96727803e-004	
7.35557038e-002	9.19387503e-004	
7.45496998e-002	8.42053146e-004	
7.55436958e-002	7.64726538e-004	
7.65376918e-002	6.87410292e-004	
7.75316878e-002	6.37826395e-004	
7.85256838e-002	5.96483279e-004	
7.95196798e-002	5.55142631e-004	
8.05136758e-002	5.13805046e-004	
8.15076718e-002	4.72471329e-004	
8.25016678e-002	4.31142593e-004	
8.34956638e-002	4.11958736e-004	
8.44896598e-002	3.95839965e-004	
8.54836558e-002	3.79721452e-004	
8.64776518e-002	3.63603230e-004	
8.74716478e-002	3.47485342e-004	
8.84656438e-002	3.31367834e-004	
8.94596398e-002	3.15250766e-004	
9.04536358e-002	2.99134209e-004	
9.14476318e-002	2.83018250e-004	
9.24416278e-002	2.66902998e-004	
9.34356237e-002	2.50788588e-004	
9.44296197e-002	2.35709683e-004	
9.54236157e-002	2.30002336e-004	
9.64176117e-002	2.24295012e-004	
9.74116077e-002	2.18587715e-004	
9.84056037e-002	2.12880445e-004	
9.93995997e-002	2.07173205e-004	
1.00393596e-001	2.01465997e-004	
1.01387592e-001	1.95758825e-004	
1.02381588e-001	1.90051692e-004	
1.03375584e-001	1.84344601e-004	
1.04369580e-001	1.78637556e-004	
1.05363576e-001	1.72930563e-004	
1.06357572e-001	1.67223625e-004	
1.07351568e-001	1.61516749e-004	
1.08345564e-001	1.55809943e-004	
1.09339560e-001	1.50103213e-004	
1.10333556e-001	1.44396568e-004	
1.11327552e-001	1.38690021e-004	
1.12321548e-001	1.32983582e-004	
1.13315544e-001	1.27277266e-004	
1.14309540e-001	1.21571092e-004	
1.15303536e-001	1.15865079e-004	
1.16297532e-001	1.10159253e-004	
1.17291528e-001	1.04453644e-004	
1.18285524e-001	1.00699339e-004	
1.19279520e-001	9.85849020e-005	
1.20273516e-001	9.64704705e-005	
1.21267512e-001	9.43560444e-005	
1.22261508e-001	9.22416240e-005	
1.23255504e-001	9.01272098e-005	
1.24249500e-001	8.80128022e-005	
1.25243496e-001	8.58984016e-005	
1.26237492e-001	8.37840087e-005	
1.27231488e-001	8.16696240e-005	
1.28225484e-001	7.95552482e-005	
1.29219480e-001	7.74408819e-005	
1.30213476e-001	7.53265261e-005	
1.31207472e-001	7.32121815e-005	
1.32201468e-001	7.10978493e-005	
1.33195464e-001	6.89835305e-005	
1.34189460e-001	6.68692264e-005	
1.35183456e-001	6.47549385e-005	
1.36177452e-001	6.26406684e-005	
1.37171448e-001	6.05264179e-005	
1.38165444e-001	5.84121893e-005	
1.39159440e-001	5.62979848e-005	
1.40153436e-001	5.41838075e-005	
1.41147432e-001	5.20696606e-005	
1.42141428e-001	5.13628237e-005	
1.43135424e-001	5.06760450e-005	
1.44129420e-001	4.99892665e-005	
1.45123416e-001	4.93024882e-005	
1.46117412e-001	4.86157100e-005	
1.47111408e-001	4.79289321e-005	
1.48105404e-001	4.72421544e-005	
1.49099400e-001	4.65553769e-005	
1.50093396e-001	4.58685996e-005	
1.51087392e-001	4.51818226e-005	
1.52081388e-001	4.44950458e-005	
1.53075384e-001	4.38082693e-005	
1.54069380e-001	4.31214931e-005	
1.55063376e-001	4.24347172e-005	
1.56057372e-001	4.17479415e-005	
1.57051368e-001	4.10611662e-005	
1.58045364e-001	4.03743913e-005	
1.59039360e-001	3.96876167e-005	
1.60033356e-001	3.90008425e-005	
1.61027352e-001	3.83140686e-005	
1.62021348e-001	3.76272952e-005	
1.63015344e-001	3.69405222e-005	
1.64009340e-001	3.62537497e-005	
1.65003336e-001	3.55669777e-005	
1.65997332e-001	3.48802062e-005	
1.66991328e-001	3.41934353e-005	
1.67985324e-001	3.35066649e-005	
1.68979320e-001	3.28198952e-005	
1.69973316e-001	3.21331261e-005	
1.70967312e-001	3.14463578e-005	
1.71961308e-001	3.07595902e-005	
1.72955304e-001	3.00728234e-005	
1.73949300e-001	2.93860574e-005	
1.74943296e-001	2.86992924e-005	
1.75937292e-001	2.80125284e-005	
1.76931288e-001	2.73257654e-005	
1.77925284e-001	2.66390036e-005	
1.78919280e-001	2.59522431e-005	
1.79913276e-001	2.52654839e-005	
1.80907272e-001	2.45787261e-005	
1.81901268e-001	2.38919699e-005	
1.82895264e-001	2.32052155e-005	
